"id","year","state_name","state_code","district_name","district_code","registration_circles","murder","attempt_to_commit_murder","culpable_homicide_not_amounting_to_murder","attempt_to_commit_culpable_homicide","rape","attempt_to_commit_rape","kidnapping_and_abduction","dacoity","mkng_preparation_and_assembly_for_comm_dacoity","robbery","criminal_trespass_or_burglary","theft","unlawful_assembly","riots","criminal_breach_of_trust","cheating","forgery","counterfeiting","arson","grievous_hurt","dowry_deaths","assault_on_women","insult_to_the_modesty_of_women","cruelty_by_husband_or_his_relatives","importation_of_girls_from_foreign_country","causing_death_by_negligence","offences_against_state","offences_promoting_enmity_between_diff_grp","extortion","disclosure_of_identity_of_victims","incidence_of_rash_driving","human_trafficking","unnatural_offence","other_ipc_crimes"
305,"2016","Karnataka","29","Gadag","537","Gadag",17.0,32.0,0.0,0.0,23.0,0.0,25.0,3.0,0.0,11.0,73.0,274.0,0.0,113.0,6.0,30.0,4.0,1.0,2.0,14.0,0.0,47.0,0.0,25.0,0.0,153.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,134.0
306,"2016","Karnataka","29","Kalaburagi","538","Kalaburgi",81.0,99.0,3.0,2.0,57.0,3.0,52.0,6.0,19.0,65.0,161.0,280.0,0.0,311.0,16.0,55.0,30.0,2.0,10.0,53.0,7.0,130.0,10.0,111.0,0.0,335.0,0.0,0.0,0.0,0.0,1055.0,0.0,1.0,847.0
307,"2016","Karnataka","29","Hassan","539","Hassan",60.0,108.0,0.0,0.0,49.0,0.0,79.0,10.0,3.0,51.0,196.0,277.0,0.0,164.0,9.0,145.0,0.0,3.0,26.0,64.0,10.0,253.0,0.0,95.0,0.0,445.0,0.0,0.0,2.0,0.0,1766.0,0.0,0.0,1365.0
308,"2016","Karnataka","29","Haveri","540","Haveri",25.0,70.0,1.0,0.0,40.0,0.0,22.0,4.0,0.0,15.0,73.0,398.0,0.0,254.0,10.0,63.0,0.0,0.0,0.0,25.0,3.0,67.0,0.0,33.0,0.0,238.0,0.0,0.0,0.0,0.0,647.0,0.0,0.0,342.0
309,"2016","Karnataka","29","Dharwad","536","Hubballi Dharwad City",26.0,53.0,1.0,0.0,19.0,0.0,32.0,9.0,1.0,112.0,147.0,363.0,0.0,114.0,12.0,193.0,19.0,0.0,5.0,35.0,0.0,49.0,4.0,45.0,0.0,115.0,0.0,2.0,0.0,0.0,419.0,3.0,1.0,283.0
310,"2016","Karnataka","29","Belagavi","527","K.G.F.",14.0,17.0,0.0,0.0,12.0,1.0,9.0,2.0,0.0,9.0,47.0,55.0,0.0,28.0,0.0,38.0,1.0,0.0,2.0,14.0,3.0,20.0,2.0,3.0,0.0,57.0,0.0,0.0,1.0,0.0,114.0,0.0,0.0,181.0
311,"2016","Karnataka","29","Kodagu","541","Kodagu",29.0,54.0,0.0,0.0,23.0,0.0,32.0,4.0,0.0,21.0,82.0,214.0,0.0,16.0,3.0,76.0,4.0,0.0,10.0,19.0,1.0,58.0,0.0,19.0,0.0,99.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,596.0
312,"2016","Karnataka","29","Kolar","542","Kolar",27.0,35.0,2.0,0.0,28.0,0.0,47.0,1.0,3.0,19.0,65.0,142.0,0.0,163.0,12.0,78.0,15.0,2.0,3.0,17.0,4.0,47.0,0.0,12.0,0.0,253.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,441.0
313,"2016","Karnataka","29","Koppal","543","Koppal",20.0,35.0,0.0,1.0,35.0,0.0,27.0,4.0,0.0,11.0,57.0,141.0,0.0,143.0,4.0,68.0,3.0,1.0,3.0,23.0,2.0,81.0,4.0,49.0,0.0,189.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,331.0
314,"2016","Karnataka","29","Mandya","544","Mandya",59.0,88.0,2.0,1.0,48.0,4.0,82.0,15.0,4.0,54.0,246.0,418.0,0.0,127.0,8.0,117.0,13.0,0.0,33.0,28.0,9.0,401.0,2.0,104.0,0.0,458.0,0.0,0.0,3.0,0.0,1601.0,0.0,0.0,1392.0
315,"2016","Karnataka","29","Dakshina Kannada","534","Mangaluru City",24.0,91.0,0.0,0.0,28.0,0.0,59.0,19.0,11.0,79.0,154.0,229.0,3.0,142.0,18.0,231.0,16.0,22.0,5.0,10.0,0.0,122.0,10.0,38.0,0.0,188.0,0.0,0.0,1.0,0.0,1148.0,1.0,0.0,726.0
316,"2016","Karnataka","29","Mysuru","545","Mysuru City",25.0,42.0,3.0,0.0,50.0,0.0,128.0,9.0,4.0,95.0,117.0,583.0,0.0,68.0,4.0,283.0,4.0,2.0,11.0,20.0,6.0,125.0,4.0,29.0,0.0,105.0,0.0,1.0,4.0,0.0,612.0,0.0,1.0,548.0
317,"2016","Karnataka","29","Mysuru","545","Mysuru District",60.0,52.0,4.0,0.0,45.0,0.0,59.0,10.0,1.0,27.0,189.0,427.0,0.0,210.0,2.0,89.0,15.0,1.0,14.0,32.0,5.0,187.0,3.0,72.0,0.0,357.0,0.0,0.0,0.0,0.0,882.0,1.0,0.0,1120.0
318,"2016","Karnataka","29","Raichur","546","Raichur",49.0,50.0,0.0,2.0,46.0,0.0,49.0,6.0,0.0,20.0,142.0,166.0,0.0,291.0,6.0,103.0,7.0,0.0,9.0,44.0,9.0,218.0,5.0,117.0,0.0,273.0,0.0,0.0,3.0,0.0,522.0,5.0,0.0,700.0
319,"2016","Karnataka","29","Bengaluru Urban","525","K.Railways",15.0,5.0,2.0,0.0,2.0,0.0,4.0,1.0,8.0,96.0,7.0,1180.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,61.0
320,"2016","Karnataka","29","Ramanagara","631","Ramanagara",70.0,61.0,2.0,0.0,30.0,0.0,107.0,14.0,26.0,54.0,223.0,439.0,0.0,234.0,3.0,153.0,16.0,1.0,13.0,42.0,9.0,174.0,15.0,63.0,0.0,428.0,0.0,0.0,0.0,0.0,1433.0,0.0,0.0,877.0
321,"2016","Karnataka","29","Shivamogga","547","Shimoga",43.0,124.0,5.0,0.0,103.0,0.0,75.0,9.0,20.0,53.0,281.0,304.0,0.0,276.0,4.0,194.0,7.0,0.0,24.0,58.0,11.0,378.0,4.0,186.0,0.0,315.0,1.0,0.0,12.0,0.0,1625.0,1.0,0.0,1400.0
322,"2016","Karnataka","29","Tumakuru","548","Tumakuru",69.0,76.0,2.0,0.0,48.0,0.0,88.0,11.0,16.0,46.0,144.0,274.0,0.0,147.0,10.0,149.0,13.0,0.0,14.0,35.0,22.0,76.0,3.0,68.0,0.0,642.0,0.0,0.0,12.0,0.0,1531.0,2.0,0.0,972.0
323,"2016","Karnataka","29","Udupi","549","Udupi",17.0,21.0,0.0,0.0,30.0,0.0,25.0,2.0,2.0,31.0,115.0,107.0,0.0,65.0,5.0,121.0,9.0,3.0,3.0,20.0,1.0,112.0,7.0,42.0,0.0,273.0,0.0,0.0,2.0,0.0,1090.0,0.0,0.0,426.0
324,"2016","Karnataka","29","Uttara Kannada","550","Uttara Kannada",23.0,33.0,5.0,0.0,29.0,0.0,41.0,10.0,0.0,25.0,109.0,103.0,0.0,155.0,10.0,73.0,26.0,1.0,7.0,34.0,3.0,99.0,6.0,39.0,0.0,244.0,0.0,1.0,1.0,0.0,1105.0,0.0,0.0,509.0
325,"2016","Karnataka","29","Yadgir","635","Yadgiri",18.0,48.0,3.0,0.0,24.0,0.0,14.0,1.0,0.0,5.0,57.0,173.0,0.0,99.0,3.0,33.0,2.0,1.0,2.0,33.0,8.0,117.0,0.0,42.0,0.0,132.0,0.0,0.0,3.0,0.0,268.0,0.0,0.0,241.0
326,"2016","Karnataka","29","Belagavi","527","Belagavi City",20.0,67.0,1.0,0.0,21.0,0.0,33.0,8.0,0.0,48.0,129.0,277.0,0.0,138.0,6.0,127.0,3.0,1.0,9.0,39.0,3.0,53.0,4.0,65.0,0.0,170.0,0.0,12.0,1.0,0.0,659.0,0.0,0.0,376.0
327,"2016","Kerala","32","Alappuzha","554","Alapuzha",14.0,34.0,5.0,191.0,97.0,6.0,18.0,5.0,0.0,32.0,136.0,187.0,9.0,209.0,8.0,224.0,15.0,0.0,36.0,137.0,3.0,194.0,15.0,138.0,0.0,292.0,0.0,0.0,3.0,0.0,3005.0,1.0,8.0,7709.0
328,"2016","Kerala","32","Ernakulam","555","Ernakulam Commr.",10.0,26.0,4.0,42.0,62.0,0.0,14.0,7.0,11.0,42.0,78.0,239.0,139.0,32.0,15.0,553.0,9.0,0.0,6.0,80.0,1.0,162.0,23.0,111.0,0.0,138.0,1.0,5.0,15.0,0.0,2144.0,6.0,8.0,12069.0
329,"2016","Kerala","32","Ernakulam","555","Ernakulam Rural",25.0,36.0,17.0,125.0,112.0,4.0,14.0,4.0,0.0,52.0,207.0,255.0,0.0,253.0,9.0,335.0,33.0,1.0,20.0,181.0,0.0,207.0,46.0,146.0,0.0,281.0,0.0,0.0,5.0,0.0,3221.0,0.0,16.0,21094.0
330,"2016","Kerala","32","Idukki","556","Idukki",10.0,35.0,1.0,58.0,87.0,2.0,8.0,3.0,0.0,14.0,150.0,182.0,0.0,248.0,9.0,238.0,2.0,4.0,16.0,94.0,0.0,198.0,11.0,158.0,0.0,77.0,0.0,0.0,0.0,0.0,1019.0,0.0,9.0,7426.0
331,"2016","Kerala","32","Kannur","557","Kannur",22.0,42.0,7.0,217.0,76.0,6.0,11.0,7.0,1.0,74.0,129.0,132.0,0.0,545.0,47.0,153.0,5.0,4.0,61.0,60.0,1.0,164.0,15.0,255.0,0.0,189.0,0.0,2.0,0.0,0.0,1619.0,0.0,8.0,5225.0
332,"2016","Kerala","32","Kasaragod","558","Kasargod",12.0,35.0,4.0,75.0,73.0,0.0,16.0,3.0,0.0,28.0,117.0,431.0,0.0,550.0,5.0,119.0,27.0,0.0,56.0,29.0,1.0,165.0,20.0,131.0,0.0,108.0,0.0,5.0,2.0,0.0,824.0,1.0,9.0,3632.0
333,"2016","Kerala","32","Kollam","559","Kollam Commr.",16.0,31.0,8.0,110.0,76.0,0.0,12.0,3.0,0.0,42.0,78.0,119.0,0.0,174.0,1.0,108.0,15.0,0.0,11.0,100.0,3.0,180.0,17.0,182.0,0.0,157.0,1.0,4.0,0.0,0.0,1389.0,0.0,3.0,13979.0
334,"2016","Kerala","32","Kollam","559","Kollam Rural",18.0,22.0,7.0,92.0,79.0,0.0,7.0,1.0,4.0,14.0,100.0,104.0,0.0,211.0,1.0,124.0,8.0,0.0,23.0,140.0,1.0,262.0,14.0,166.0,0.0,144.0,0.0,4.0,1.0,0.0,1181.0,0.0,13.0,8754.0
335,"2016","Kerala","32","Kottayam","560","Kottayam",22.0,36.0,8.0,83.0,87.0,1.0,13.0,6.0,7.0,44.0,144.0,240.0,38.0,215.0,10.0,257.0,8.0,3.0,15.0,120.0,1.0,212.0,28.0,127.0,0.0,200.0,0.0,7.0,0.0,0.0,2264.0,7.0,8.0,23225.0
336,"2016","Kerala","32","Kozhikode","561","Kozhikode Commr.",3.0,9.0,1.0,59.0,52.0,0.0,7.0,0.0,5.0,62.0,103.0,176.0,3.0,189.0,9.0,121.0,11.0,1.0,26.0,27.0,2.0,109.0,19.0,161.0,0.0,134.0,2.0,6.0,1.0,0.0,1229.0,0.0,6.0,5603.0
337,"2016","Kerala","32","Kozhikode","561","Kozhikode Rural",8.0,43.0,8.0,284.0,61.0,6.0,20.0,1.0,1.0,35.0,132.0,212.0,0.0,448.0,8.0,141.0,17.0,1.0,95.0,51.0,0.0,245.0,12.0,275.0,0.0,160.0,0.0,2.0,0.0,0.0,1363.0,0.0,6.0,3099.0
338,"2016","Kerala","32","Malappuram","562","Malappuram",25.0,39.0,11.0,76.0,160.0,1.0,21.0,10.0,1.0,67.0,235.0,287.0,25.0,775.0,6.0,277.0,25.0,6.0,30.0,124.0,1.0,275.0,20.0,436.0,0.0,353.0,1.0,5.0,0.0,0.0,2356.0,0.0,65.0,4507.0
339,"2016","Kerala","32","Palakkad","563","Palakkad",21.0,48.0,9.0,71.0,122.0,0.0,17.0,0.0,0.0,89.0,178.0,206.0,0.0,389.0,37.0,246.0,13.0,2.0,27.0,99.0,3.0,126.0,11.0,267.0,0.0,314.0,2.0,3.0,0.0,0.0,2049.0,1.0,10.0,14656.0
340,"2016","Kerala","32","Pathanamthitta","564","Pathanamthitta",12.0,31.0,3.0,80.0,82.0,0.0,4.0,2.0,8.0,28.0,117.0,146.0,29.0,94.0,5.0,192.0,15.0,3.0,18.0,136.0,1.0,202.0,7.0,79.0,0.0,116.0,0.0,1.0,0.0,0.0,1444.0,1.0,0.0,6394.0
341,"2016","Kerala","32","Thiruvananthapuram","565","Railways",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,155.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,83.0
342,"2016","Kerala","32","Thrissur","566","Thrissur Commr.",5.0,17.0,5.0,43.0,46.0,1.0,2.0,4.0,2.0,24.0,74.0,114.0,44.0,68.0,7.0,237.0,9.0,1.0,14.0,55.0,1.0,67.0,10.0,67.0,0.0,105.0,0.0,0.0,7.0,2.0,1146.0,1.0,3.0,10171.0
343,"2016","Kerala","32","Thrissur","566","Thrissur Rural",24.0,37.0,20.0,16.0,96.0,4.0,9.0,3.0,0.0,41.0,154.0,218.0,109.0,188.0,3.0,500.0,11.0,2.0,36.0,171.0,2.0,258.0,13.0,281.0,0.0,254.0,0.0,2.0,2.0,0.0,2493.0,0.0,11.0,12534.0
344,"2016","Kerala","32","Thiruvananthapuram","565","Trivandrum Commr.",15.0,20.0,3.0,115.0,66.0,2.0,10.0,6.0,5.0,71.0,118.0,241.0,182.0,21.0,10.0,275.0,27.0,10.0,11.0,64.0,1.0,250.0,20.0,117.0,0.0,128.0,0.0,1.0,9.0,0.0,2219.0,0.0,2.0,13849.0
345,"2016","Kerala","32","Thiruvananthapuram","565","Trivandrum Rural",28.0,62.0,8.0,251.0,138.0,5.0,24.0,5.0,6.0,116.0,228.0,208.0,74.0,206.0,7.0,348.0,12.0,4.0,41.0,178.0,3.0,540.0,12.0,262.0,0.0,234.0,0.0,1.0,4.0,1.0,2477.0,2.0,17.0,12321.0
346,"2016","Kerala","32","Wayanad","567","Wayanadu",10.0,18.0,2.0,19.0,82.0,3.0,13.0,1.0,0.0,21.0,98.0,82.0,0.0,264.0,15.0,128.0,5.0,0.0,12.0,44.0,0.0,177.0,8.0,96.0,0.0,69.0,4.0,2.0,0.0,0.0,816.0,0.0,5.0,1899.0
347,"2016","Kerala","32","Thiruvananthapuram","565","Crime Branch",5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,9.0,62.0,43.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
348,"2016","Madhya Pradesh","23","Agar Malwa","667","Agar",19.0,15.0,0.0,2.0,34.0,0.0,12.0,0.0,0.0,9.0,43.0,131.0,0.0,22.0,1.0,7.0,0.0,0.0,8.0,15.0,3.0,76.0,12.0,28.0,0.0,65.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,1115.0
349,"2016","Madhya Pradesh","23","Alirajpur","639","Alirajpur",61.0,15.0,0.0,1.0,52.0,0.0,29.0,1.0,0.0,12.0,46.0,137.0,0.0,9.0,2.0,13.0,0.0,0.0,8.0,41.0,0.0,30.0,2.0,8.0,0.0,121.0,0.0,1.0,0.0,0.0,331.0,0.0,1.0,454.0
350,"2016","Madhya Pradesh","23","Anuppur","390","Anuppur",31.0,11.0,1.0,0.0,72.0,4.0,110.0,4.0,0.0,7.0,169.0,121.0,0.0,19.0,4.0,23.0,1.0,0.0,9.0,30.0,4.0,82.0,3.0,86.0,0.0,50.0,0.0,5.0,1.0,0.0,266.0,0.0,3.0,1226.0
351,"2016","Madhya Pradesh","23","Ashoknagar","391","Ashok Nagar",36.0,21.0,2.0,0.0,77.0,5.0,68.0,0.0,3.0,13.0,88.0,147.0,0.0,22.0,11.0,12.0,0.0,0.0,8.0,201.0,5.0,188.0,2.0,99.0,0.0,117.0,0.0,0.0,0.0,0.0,415.0,0.0,5.0,1509.0
352,"2016","Madhya Pradesh","23","Balaghat","392","Balaghat",48.0,31.0,5.0,0.0,126.0,2.0,125.0,6.0,0.0,20.0,193.0,270.0,0.0,26.0,12.0,55.0,0.0,0.0,8.0,18.0,6.0,131.0,6.0,113.0,0.0,132.0,0.0,0.0,3.0,0.0,505.0,0.0,1.0,2026.0
353,"2016","Madhya Pradesh","23","Barwani","393","Barwani",30.0,16.0,2.0,0.0,76.0,0.0,34.0,1.0,0.0,16.0,90.0,226.0,0.0,20.0,6.0,16.0,0.0,0.0,10.0,45.0,3.0,65.0,5.0,26.0,0.0,188.0,0.0,2.0,1.0,0.0,714.0,0.0,1.0,1155.0
354,"2016","Madhya Pradesh","23","Betul","394","Betul",47.0,19.0,3.0,2.0,97.0,2.0,154.0,0.0,2.0,8.0,107.0,145.0,0.0,4.0,9.0,18.0,3.0,0.0,15.0,11.0,13.0,139.0,7.0,126.0,0.0,235.0,0.0,0.0,1.0,0.0,638.0,0.0,2.0,1815.0
355,"2016","Madhya Pradesh","23","Bhind","395","Bhind",43.0,63.0,4.0,4.0,54.0,2.0,98.0,4.0,5.0,36.0,183.0,282.0,0.0,66.0,12.0,55.0,0.0,0.0,14.0,105.0,31.0,113.0,5.0,111.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061.0
356,"2016","Madhya Pradesh","23","Bhopal","396","Bhopal",73.0,138.0,2.0,13.0,286.0,3.0,479.0,3.0,3.0,132.0,981.0,3476.0,0.0,90.0,30.0,168.0,1.0,10.0,32.0,36.0,26.0,438.0,8.0,355.0,0.0,313.0,0.0,0.0,14.0,0.0,3462.0,6.0,13.0,6364.0
357,"2016","Madhya Pradesh","23","Bhopal","396","Bhopal Railway",3.0,5.0,3.0,0.0,11.0,0.0,24.0,2.0,2.0,50.0,13.0,2302.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,233.0
358,"2016","Madhya Pradesh","23","Burhanpur","397","Burhanpur",7.0,13.0,0.0,0.0,24.0,0.0,31.0,1.0,0.0,9.0,45.0,76.0,0.0,5.0,5.0,8.0,0.0,1.0,2.0,32.0,3.0,64.0,0.0,12.0,0.0,72.0,0.0,0.0,0.0,0.0,322.0,0.0,1.0,810.0
359,"2016","Madhya Pradesh","23","Chhatarpur","398","Chhatarpur",40.0,57.0,0.0,5.0,56.0,6.0,155.0,2.0,1.0,39.0,272.0,165.0,0.0,41.0,4.0,28.0,0.0,1.0,13.0,88.0,23.0,212.0,2.0,76.0,0.0,226.0,0.0,0.0,10.0,0.0,530.0,1.0,3.0,2398.0
360,"2016","Madhya Pradesh","23","Chhindwara","399","Chhindwara",70.0,39.0,9.0,0.0,160.0,0.0,237.0,4.0,0.0,37.0,238.0,330.0,0.0,37.0,5.0,56.0,0.0,0.0,22.0,201.0,8.0,236.0,12.0,157.0,0.0,351.0,0.0,0.0,0.0,0.0,1287.0,0.0,1.0,2640.0
361,"2016","Madhya Pradesh","23","Damoh","400","Damoh",36.0,36.0,0.0,0.0,36.0,0.0,149.0,1.0,0.0,10.0,128.0,138.0,0.0,16.0,2.0,14.0,0.0,0.0,9.0,55.0,20.0,162.0,0.0,134.0,0.0,171.0,0.0,0.0,0.0,0.0,581.0,0.0,1.0,1861.0
362,"2016","Madhya Pradesh","23","Datia","401","Datia",32.0,32.0,0.0,0.0,25.0,0.0,58.0,0.0,9.0,12.0,50.0,125.0,0.0,0.0,0.0,23.0,0.0,1.0,15.0,52.0,5.0,92.0,0.0,34.0,0.0,82.0,0.0,0.0,0.0,0.0,336.0,0.0,2.0,1366.0
363,"2016","Madhya Pradesh","23","Dewas","402","Dewas",26.0,56.0,0.0,2.0,126.0,4.0,82.0,2.0,0.0,29.0,145.0,508.0,0.0,47.0,4.0,59.0,80.0,0.0,17.0,88.0,17.0,224.0,19.0,289.0,0.0,261.0,0.0,9.0,5.0,0.0,1092.0,3.0,2.0,4735.0
364,"2016","Madhya Pradesh","23","Dhar","403","Dhar",75.0,48.0,1.0,2.0,189.0,2.0,191.0,15.0,3.0,40.0,266.0,871.0,1.0,47.0,21.0,19.0,10.0,0.0,37.0,253.0,9.0,195.0,10.0,58.0,0.0,422.0,0.0,0.0,3.0,0.0,1684.0,1.0,0.0,2812.0
365,"2016","Madhya Pradesh","23","Dindori","404","Dindori",18.0,6.0,2.0,0.0,82.0,0.0,54.0,0.0,0.0,2.0,56.0,54.0,0.0,6.0,1.0,10.0,0.0,0.0,5.0,16.0,3.0,113.0,1.0,86.0,0.0,59.0,0.0,0.0,0.0,0.0,478.0,0.0,1.0,1676.0
366,"2016","Madhya Pradesh","23","Guna","406","Guna",33.0,46.0,0.0,0.0,87.0,1.0,85.0,3.0,1.0,37.0,172.0,319.0,0.0,19.0,21.0,28.0,0.0,0.0,19.0,349.0,7.0,193.0,7.0,96.0,0.0,137.0,0.0,1.0,0.0,0.0,554.0,2.0,1.0,1953.0
367,"2016","Madhya Pradesh","23","Gwalior","407","Gwalior",82.0,110.0,13.0,3.0,155.0,0.0,242.0,6.0,45.0,91.0,525.0,1684.0,0.0,84.0,53.0,92.0,59.0,3.0,18.0,66.0,30.0,268.0,3.0,406.0,0.0,221.0,0.0,0.0,6.0,0.0,1506.0,1.0,12.0,5269.0
368,"2016","Madhya Pradesh","23","Harda","408","Harda",15.0,10.0,1.0,0.0,73.0,0.0,86.0,0.0,2.0,15.0,55.0,143.0,0.0,11.0,5.0,10.0,1.0,0.0,5.0,40.0,1.0,72.0,1.0,51.0,0.0,73.0,0.0,4.0,0.0,0.0,236.0,3.0,2.0,991.0
369,"2016","Madhya Pradesh","23","Narmadapuram","409","Hoshangabad",44.0,46.0,6.0,1.0,89.0,1.0,117.0,1.0,0.0,21.0,150.0,246.0,0.0,17.0,14.0,15.0,5.0,1.0,9.0,71.0,12.0,150.0,3.0,91.0,0.0,184.0,0.0,1.0,2.0,1.0,851.0,0.0,3.0,2068.0
370,"2016","Madhya Pradesh","23","Indore","410","Indore",84.0,89.0,7.0,0.0,236.0,2.0,458.0,3.0,33.0,123.0,1014.0,4227.0,0.0,42.0,42.0,190.0,127.0,3.0,20.0,157.0,28.0,326.0,107.0,308.0,0.0,552.0,0.0,0.0,20.0,0.0,4708.0,1.0,10.0,4758.0
371,"2016","Madhya Pradesh","23","Indore","410","Indore Railway",2.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,12.0,6.0,596.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,89.0
372,"2016","Madhya Pradesh","23","Jabalpur","411","Jabalpur",97.0,165.0,5.0,1.0,194.0,3.0,463.0,2.0,1.0,142.0,598.0,1202.0,0.0,63.0,4.0,96.0,5.0,0.0,8.0,121.0,15.0,315.0,23.0,147.0,0.0,358.0,0.0,0.0,33.0,0.0,2919.0,0.0,9.0,4933.0
373,"2016","Madhya Pradesh","23","Jabalpur","411","Jabalpur Railway",3.0,3.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,45.0,5.0,1419.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,123.0
374,"2016","Madhya Pradesh","23","Jhabua","412","Jhabua",32.0,23.0,1.0,0.0,111.0,0.0,170.0,1.0,1.0,19.0,107.0,200.0,0.0,51.0,0.0,19.0,0.0,0.0,26.0,117.0,1.0,123.0,0.0,38.0,0.0,106.0,0.0,0.0,0.0,0.0,773.0,0.0,0.0,1503.0
375,"2016","Madhya Pradesh","23","Katni","413","Katni",32.0,35.0,1.0,0.0,84.0,0.0,148.0,2.0,0.0,16.0,217.0,264.0,2.0,8.0,5.0,74.0,0.0,0.0,8.0,102.0,10.0,146.0,2.0,42.0,0.0,139.0,0.0,0.0,2.0,0.0,844.0,1.0,3.0,2308.0
376,"2016","Madhya Pradesh","23","Indore","410","Khandwa",24.0,19.0,0.0,0.0,84.0,0.0,96.0,1.0,5.0,9.0,140.0,310.0,0.0,27.0,9.0,27.0,0.0,0.0,16.0,17.0,1.0,203.0,6.0,55.0,0.0,146.0,1.0,0.0,4.0,0.0,628.0,1.0,0.0,1513.0
377,"2016","Madhya Pradesh","23","Khargone","414","Khargone",29.0,32.0,6.0,0.0,136.0,0.0,96.0,3.0,0.0,14.0,240.0,415.0,0.0,13.0,3.0,33.0,2.0,0.0,11.0,121.0,2.0,218.0,4.0,42.0,0.0,228.0,0.0,0.0,2.0,0.0,853.0,2.0,0.0,1324.0
378,"2016","Madhya Pradesh","23","Mandla","415","Mandla",34.0,9.0,3.0,0.0,62.0,0.0,77.0,0.0,0.0,2.0,68.0,81.0,0.0,2.0,2.0,18.0,1.0,0.0,5.0,38.0,2.0,79.0,3.0,53.0,0.0,132.0,0.0,0.0,4.0,0.0,632.0,0.0,0.0,655.0
379,"2016","Madhya Pradesh","23","Mandsaur","416","Mandsaur",24.0,36.0,0.0,0.0,61.0,0.0,106.0,4.0,2.0,12.0,194.0,408.0,0.0,31.0,10.0,28.0,0.0,0.0,8.0,18.0,9.0,134.0,0.0,105.0,0.0,131.0,0.0,0.0,0.0,0.0,469.0,0.0,1.0,2459.0
380,"2016","Madhya Pradesh","23","Morena","417","Morena",41.0,71.0,2.0,3.0,78.0,0.0,99.0,6.0,6.0,58.0,206.0,651.0,0.0,121.0,12.0,36.0,0.0,0.0,4.0,405.0,32.0,142.0,3.0,206.0,0.0,241.0,0.0,0.0,0.0,0.0,751.0,0.0,1.0,2870.0
381,"2016","Madhya Pradesh","23","Narsinghpur","418","Narsinghpur",30.0,37.0,4.0,0.0,91.0,0.0,106.0,3.0,1.0,10.0,92.0,154.0,0.0,28.0,5.0,44.0,0.0,0.0,25.0,127.0,19.0,213.0,3.0,143.0,0.0,178.0,0.0,0.0,0.0,0.0,607.0,1.0,5.0,1903.0
382,"2016","Madhya Pradesh","23","Neemuch","419","Neemuch",12.0,16.0,0.0,0.0,48.0,0.0,37.0,0.0,3.0,10.0,80.0,216.0,0.0,25.0,39.0,26.0,0.0,0.0,7.0,86.0,3.0,90.0,0.0,28.0,0.0,95.0,0.0,0.0,0.0,0.0,409.0,8.0,1.0,1670.0
383,"2016","Madhya Pradesh","23","Panna","420","Panna",24.0,14.0,1.0,1.0,25.0,0.0,78.0,0.0,2.0,4.0,60.0,61.0,0.0,2.0,6.0,11.0,0.0,0.0,7.0,76.0,22.0,72.0,0.0,38.0,0.0,81.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,760.0
384,"2016","Madhya Pradesh","23","Raisen","421","Raisen",62.0,50.0,3.0,2.0,113.0,2.0,121.0,2.0,0.0,10.0,86.0,234.0,0.0,17.0,0.0,24.0,0.0,0.0,0.0,102.0,17.0,171.0,5.0,21.0,0.0,224.0,0.0,0.0,0.0,0.0,797.0,0.0,0.0,2253.0
385,"2016","Madhya Pradesh","23","Rajgarh","422","Rajgarh",28.0,44.0,3.0,0.0,84.0,5.0,112.0,0.0,2.0,27.0,128.0,364.0,0.0,73.0,9.0,27.0,0.0,1.0,91.0,75.0,6.0,256.0,6.0,308.0,0.0,148.0,0.0,0.0,21.0,0.0,957.0,3.0,2.0,4659.0
